"","Mean","Median","St.Dev.","95%CI_low","95%CI_upp"
"NHQ[148]",0.0283995176405375,0.0279195724883189,0.00776207484534255,0.0144772725061914,0.0444295077105715
"NHQ[149]",0.0278805263263455,0.0274660794966621,0.0081880527326487,0.0133082237529478,0.0447731402717187
"NHQ[150]",0.0263620865219277,0.0257839000071782,0.0083841623832397,0.0114011269897045,0.0439550286702019
"NHQ[151]",0.0241432055536273,0.0237924980132959,0.00678332740290651,0.0121762680891114,0.038454328823999
"NHQ[152]",0.0225063564350054,0.0220566041341461,0.00635163215017015,0.0112800156859634,0.0358777096718309
"NHQ[153]",0.0214738379047076,0.0209359652471422,0.00647860887320285,0.0101789630171601,0.035636975070918
"NHQ[154]",0.0208825929648727,0.0203574786773109,0.00618225945466401,0.0101968747759459,0.0344249176164764
"NHQ[155]",0.020343995551377,0.0198185057583936,0.00575571016006406,0.0103040102658534,0.0328039340505121
"NHQ[156]",0.0194428318683446,0.0189825036305838,0.00529006205387012,0.010138791619079,0.0309451103548458
"NHQ[157]",0.0185565363407381,0.0180926880736429,0.00497141798894213,0.00991178356279219,0.0294166639480602
"NHQ[158]",0.0171103935694573,0.0167557426327219,0.00449315628545332,0.00953208094129543,0.0269182878761606
"NHQ[159]",0.0159850328321668,0.0156234515111385,0.00440462868249421,0.00835796712466277,0.0256375958874583
"NHQ[160]",0.015301654964305,0.0149367828640649,0.00441003188810833,0.00778347460659074,0.0250370608658035
"NHQ[161]",0.0148867650561957,0.0144954492569475,0.00425045850999978,0.00769372752046099,0.0243467534100704
"NHQ[162]",0.0145505372811226,0.0142015140727678,0.00413694558631416,0.00756367403700096,0.0238194141459756
"NHQ[163]",0.0140687900825929,0.0137314619761554,0.00394995281197356,0.00742665181261465,0.0228981897456411
"NHQ[164]",0.0138613883561835,0.0135353567506163,0.0039889192560998,0.00714218306676526,0.0227567707438734
"NHQ[165]",0.0139047328755276,0.0135786653777299,0.00406703460140237,0.00702422940846772,0.0229207060443719
"NHQ[166]",0.0143304683253863,0.0140050318028796,0.00390630356425957,0.0076055996695724,0.0229046261736558
"NHQ[167]",0.0143488673822585,0.0140202957277518,0.0038772493766693,0.0076522870432514,0.0228552023750606
"NHQ[168]",0.0141837274735489,0.013852134189292,0.00397403091078559,0.00740527152514047,0.0229324100551264
"NHQ[169]",0.0141519268175148,0.0138562973382559,0.00370898222381876,0.00769498676258521,0.0221499022498548
"NHQ[170]",0.0137555042689281,0.0134950974132219,0.00362217803365466,0.00741595946378686,0.0214062491222915
"NHQ[171]",0.0144261086264572,0.0141547636803415,0.00366412794894144,0.0079706103025155,0.0222278772061582
"NHQ[172]",0.0149792208187732,0.0146601698671454,0.00386665911097329,0.0083624682505468,0.0232625464648625
"NHQ[173]",0.0157263887872104,0.0154200413704953,0.00389168672227282,0.00909355291667321,0.0239795306040573
"NHQ[174]",0.0166262215918595,0.0162712376244661,0.0040226801821637,0.00968772470614294,0.0252264309111137
"NHQ[175]",0.0175286393727374,0.0172028769375805,0.00412751609214355,0.0102355584296344,0.0261969994107129
"NHQ[176]",0.0183627928263834,0.0180864626816929,0.00404808011028654,0.011121581391171,0.0268342344144416
"NHQ[177]",0.0194435241190927,0.0192851772885329,0.00392328131093234,0.0123877767823194,0.0278314455532704
"NHQ[178]",0.0204809561479607,0.0203122155637822,0.00412589811764156,0.0131275024071388,0.0292991182717558
"NHQ[179]",0.022078455001037,0.0216047621652433,0.00586253996155513,0.0119075866991324,0.034660223129978
"NHQ[180]",0.0217748898611931,0.0211413174345176,0.00682184940364618,0.0101432518762255,0.0365111143838493
"NHQ[181]",0.025023224956628,0.0243580971125971,0.00857055766685819,0.0100917120731536,0.0431043637063595
"NHQ[182]",0.0247889511503729,0.0245012146405669,0.00552666925481434,0.0148633730673121,0.0365984388293917
"NHQ[183]",0.0218583516678902,0.0214236674267282,0.00620142580848717,0.0109062984500675,0.0351755129933738
"NHQ[184]",0.0227323895952494,0.0224639643850861,0.00592488227577725,0.011768771003866,0.0350924524993197
"NHQ[185]",0.0235760799151837,0.023380069450503,0.00605987385984096,0.0124875345285423,0.0361532760059125
"NHQ[186]",0.0241177369003536,0.0238780416645429,0.00619810513338725,0.0127299518443948,0.0369149074029499
"NHQ[187]",0.0244729908617078,0.0241636849803422,0.00665397537166767,0.0126101745332773,0.0384045646090123
"NHQ[188]",0.0240802398883265,0.0237492845822376,0.00721481500053132,0.0110641210154442,0.0390840677514232
"NHQ[189]",0.0234593304033258,0.0231529428962153,0.00752742369680498,0.0099240079443215,0.0391344836926492
"NHQ[190]",0.0237041137533416,0.0233550189582431,0.00784021203249375,0.00962259871122809,0.0398886137501269
"NHQ[191]",0.0240600877963211,0.0236132410947754,0.00801142918192837,0.00967904336371378,0.0405487830477229
"NHQ[192]",0.0253071045805927,0.0249100906381214,0.00818952589702287,0.0105556246992111,0.0420676724299015
"NHQ[193]",0.0263617368483789,0.0259575707676279,0.00833602905765311,0.0113125411141288,0.0434158476387925
"NHQ[194]",0.0266628290285691,0.0263780871285087,0.00869941430026792,0.0106670566143585,0.0443991714905287
"NHQ[195]",0.0271071383848639,0.0267658819510019,0.00903354719880654,0.0106005665715179,0.0454538701806471
"NHQ[196]",0.0041838066764833,0.00406775290702514,0.00124986276371503,0.00207865848390468,0.00696935116307442
"NHQ[197]",0.00460002570961094,0.0044377123772969,0.00146401758573233,0.00218638568883407,0.00790597871066356
"NHQ[198]",0.00403495341010682,0.00387495578670707,0.00145318311154705,0.00163112408859156,0.00728242685436617
"NHQ[199]",0.00349036135211259,0.00323743936001749,0.00177529079021701,0.000763838474884226,0.00766424132549881
"NHQ[200]",0.00336294921133351,0.00309248186610822,0.00186825172311924,0.000598277263287861,0.00783899355653736
